CustomerID,Age,Email,PhoneNumber,TransactionAmount,AccountBalance,TransactionType,Country,City,SignupDate,TransactionDate,Device,Browser,IsActive,LoginAttempts,FraudFlag,Income,CreditScore,LoanAmount,LoanStatus
11093,46,,,9582.28976001966,17541.465922763182,Credit,USA,Mumbai,2022-09-20,2023-05-02,Desktop,Edge,0,5,1,75538.79875209951,686,47988.525723006074,Pending
11094,53,user@gmail.com,1234567890,6433.526220398339,26105.782292529748,Credit,India,London,2023-06-02,2024-02-21,Tablet,Edge,1,2,0,103946.99500902103,553,20895.89429940228,Rejected
11095,60,user@gmail.com,,4988.4492677098115,43465.178538398184,Debit,USA,Dallas,2020-11-05,2024-06-18,Tablet,Firefox,1,7,1,56921.37433591881,607,15685.03629125565,Approved
11096,43,invalid_email,1234567890,-252.28433830164343,34056.09530258768,Debit,UK,Mumbai,2020-01-16,2024-01-10,Desktop,Chrome,0,4,1,63109.16413569329,613,48703.40581998506,Approved
11097,76,user@gmail.com,,3844.195424593463,4690.697969795312,Credit,USA,Dallas,2020-07-13,2024-07-28,Desktop,Safari,1,4,0,35863.70201845105,600,46793.943162159994,Approved
11098,76,user@gmail.com,1234567890,2642.1084022316845,6535.062546336016,Credit,,London,2020-10-29,2023-11-22,Mobile,Firefox,0,8,0,73721.28376234829,417,32096.70698828605,Rejected
11099,71,,invalid_phone,7355.109512818637,20834.29175873711,Credit,,Mumbai,2022-12-07,2024-04-24,Tablet,Chrome,0,0,0,95901.44701207831,349,925.3687425200662,Rejected
11100,30,user@gmail.com,1234567890,1686.915589112231,8981.09533357818,Credit,UK,London,2023-02-18,2023-05-30,Mobile,Safari,0,6,0,35148.32029091121,863,37426.748810328594,Rejected
11101,70,,1234567890,1654.810916587754,420.33865672054344,Debit,India,NY,2022-04-11,2024-12-07,Desktop,Firefox,1,7,0,99921.96664855462,480,16777.870002100066,Pending
11102,24,test@company.com,1234567890,1489.9499539924561,40055.758886021584,Credit,,NY,2021-07-15,2024-08-14,Desktop,Safari,0,9,1,71713.1179178656,842,19414.011542713055,Rejected
11103,44,user@gmail.com,,818.9639381404772,-4.34889440229972,Debit,India,Dallas,2020-02-10,2024-05-04,Desktop,Edge,1,2,0,108163.69307080506,626,7937.10644886943,Pending
11104,39,user@gmail.com,,2765.5735385443177,41365.16986509872,Credit,UK,London,2021-06-17,2023-06-02,Desktop,Edge,1,7,1,60928.80681718738,802,26172.904193244965,Pending
11105,19,,,8802.182201655964,6349.302114681267,Debit,India,London,2021-01-05,2023-01-17,Mobile,Edge,1,0,0,93904.90097790853,795,37227.629810188315,Pending
11106,79,test@company.com,invalid_phone,7636.748959212528,48708.59895116292,Credit,UK,Dallas,2023-04-20,2024-07-04,Desktop,Chrome,1,7,0,99664.37027377417,545,13650.555904653422,Approved
11107,63,invalid_email,invalid_phone,7220.137771221332,29797.569503135695,Credit,USA,Dallas,2021-05-31,2023-12-14,Tablet,Edge,0,6,1,109765.9618889988,842,46936.64540216876,Pending
11108,17,test@company.com,1234567890,7872.036459324609,36484.131553124666,Debit,UK,Dallas,2021-10-18,2024-04-03,Desktop,Chrome,1,3,1,118402.0678598489,401,9736.842800147715,Pending
11109,59,,invalid_phone,2328.8878379605026,4634.665026371309,Debit,USA,NY,2021-08-12,2023-07-21,Tablet,Edge,0,6,1,37725.722286988035,529,3313.117029721668,Approved
11110,28,test@company.com,1234567890,8818.137752901122,42967.307746025486,Credit,UK,Dallas,2020-08-18,2024-02-27,Desktop,Edge,0,9,1,145481.55648603605,687,32218.19366749505,Pending
11111,44,,1234567890,941.6854389868463,41798.80948644846,Debit,,NY,2022-03-19,2023-10-07,Mobile,Edge,0,6,0,129673.90403498904,878,42465.93659400234,Rejected
11112,32,,1234567890,3031.6301305136103,32302.6293086276,Credit,,Dallas,2023-10-03,2024-02-26,Tablet,Chrome,0,9,1,93101.44173782023,510,47656.64296537561,Rejected
11113,76,invalid_email,invalid_phone,5660.855249157101,24616.018094364757,Debit,India,London,2021-04-23,2024-08-22,Mobile,Safari,1,0,0,135746.65320118653,729,38358.55052582594,Approved
11114,51,user@gmail.com,,580.5034275910066,35795.9478297153,Credit,UK,London,2023-05-17,2024-04-09,Desktop,Chrome,1,2,0,69716.28583749742,638,9982.500575303615,Approved
11115,39,,invalid_phone,7166.366971652462,-697.6610178192143,Credit,UK,Dallas,2021-11-05,2023-12-21,Mobile,Firefox,0,6,0,24457.251708797354,483,48883.059240186514,Pending
11116,62,,1234567890,3566.0835061364874,29214.47852532143,Credit,UK,Dallas,2020-10-04,2024-08-04,Desktop,Firefox,0,4,1,114514.0795128326,355,45971.79380144214,Pending
11117,79,invalid_email,1234567890,7736.259488888201,42217.71288139107,Credit,India,NY,2020-02-22,2024-01-13,Mobile,Chrome,0,8,1,142634.73941619683,581,8158.371138122372,Pending
11118,67,,invalid_phone,4675.410998638329,17201.894245912496,Credit,,Mumbai,2022-10-30,2023-05-04,Mobile,Chrome,1,6,1,41041.1062647893,871,27939.29134576622,Approved
11119,29,user@gmail.com,1234567890,1399.1825064660318,4522.757180628758,Credit,UK,NY,2022-01-17,2023-03-21,Tablet,Safari,1,2,1,103703.61311212361,427,27775.871296548943,Pending
11120,63,invalid_email,1234567890,7214.999019231116,20464.739736903513,Credit,India,London,2021-04-08,2024-07-10,Desktop,Chrome,0,0,1,125745.3228848012,807,22126.738906473543,Rejected
11121,26,user@gmail.com,invalid_phone,2147.511536308907,36082.326901983855,Credit,UK,Dallas,2022-01-23,2023-08-21,Mobile,Edge,0,4,1,137658.7167129508,883,49214.06651298444,Rejected
11122,73,user@gmail.com,invalid_phone,4653.508163314449,4472.361728904299,Debit,USA,London,2021-08-05,2024-04-24,Desktop,Safari,0,9,0,55948.608684974184,515,2981.1118590110596,Pending
11123,51,invalid_email,invalid_phone,293.09932614752995,9508.476570857389,Debit,UK,Mumbai,2020-06-06,2023-06-03,Tablet,Chrome,1,4,1,36735.3952200151,389,31360.445422179233,Approved
11124,75,,1234567890,5987.599871326385,6525.144188263696,Debit,USA,NY,2020-01-19,2024-11-22,Mobile,Chrome,0,6,0,52220.51480387153,613,10265.181133940505,Rejected
11125,57,user@gmail.com,1234567890,6491.506545270911,39644.33553433647,Credit,India,London,2020-02-24,2024-02-13,Desktop,Firefox,1,0,0,95103.81333248763,532,26366.560236547983,Approved
11126,53,user@gmail.com,,3476.079204714227,2207.5237450768286,Credit,India,NY,2021-12-21,2023-01-31,Mobile,Safari,1,9,1,139434.6733444191,874,38987.03858937594,Rejected
11127,70,user@gmail.com,,9521.439193371276,34015.91160783608,Credit,,Dallas,2022-11-10,2024-08-19,Mobile,Firefox,1,1,1,95729.6554558058,546,12336.340158427316,Pending
11128,77,user@gmail.com,invalid_phone,8678.773675561717,17689.302958412758,Debit,UK,London,2023-07-29,2024-07-10,Mobile,Chrome,0,5,1,139550.76910867955,741,19667.977324157426,Pending
11129,60,invalid_email,,6933.379615269945,37545.35338715042,Debit,India,Mumbai,2022-01-30,2024-05-17,Mobile,Safari,1,7,1,120104.81307985848,434,47538.40371401996,Approved
11130,25,invalid_email,1234567890,6993.346782184298,48183.55435798592,Debit,,NY,2022-10-15,2024-01-06,Tablet,Edge,1,3,0,97790.63034181521,301,38074.03688601548,Pending
11131,76,test@company.com,,2150.218006892588,4841.810278910597,Debit,UK,NY,2023-12-11,2023-11-19,Tablet,Chrome,0,2,1,22833.80620423285,460,28636.15922559178,Approved
11132,39,test@company.com,1234567890,6396.559926428714,15033.63709444038,Debit,India,Mumbai,2022-03-18,2023-11-28,Desktop,Chrome,0,2,1,63299.84982389836,439,11099.869390335836,Approved
11133,66,user@gmail.com,invalid_phone,1581.1657849729563,40316.396813661704,Credit,USA,London,2021-12-23,2023-08-31,Desktop,Firefox,0,2,0,27469.742439237813,603,21265.271873879155,Rejected
11134,18,,invalid_phone,1012.0338511581322,12574.077688610001,Debit,India,London,2020-10-11,2024-07-05,Mobile,Edge,1,1,0,61891.505535623684,759,38703.06595249614,Rejected
11135,73,user@gmail.com,1234567890,9994.412889127092,9971.150449348086,Credit,USA,NY,2021-05-25,2024-03-05,Mobile,Chrome,1,0,1,28103.354760597304,424,41027.15390549881,Pending
11136,34,,,6034.947280468328,41094.276871317554,Credit,,Mumbai,2022-10-18,2023-07-01,Mobile,Firefox,0,4,0,41816.06198850812,646,12230.309907119947,Approved
11137,77,user@gmail.com,invalid_phone,4025.3726629005005,49341.20056430448,Credit,,NY,2023-11-20,2024-04-17,Tablet,Firefox,1,9,1,73389.16911151315,893,33103.01052085096,Rejected
11138,68,test@company.com,invalid_phone,2525.727490281489,27400.910097546253,Debit,UK,NY,2020-04-29,2024-01-11,Mobile,Chrome,0,4,1,86935.01690628749,623,4750.149606169995,Pending
11139,71,test@company.com,,5841.164658453388,13180.486165000302,Debit,UK,Dallas,2020-04-06,2023-03-22,Desktop,Safari,0,4,0,48228.419478071126,706,1160.6153725232216,Pending
11140,55,,,20.731836310904328,19326.864041602752,Credit,UK,London,2020-04-29,2024-07-03,Mobile,Chrome,1,3,0,115235.05930353857,768,27433.696171651063,Rejected
11141,17,user@gmail.com,1234567890,494.1504003003481,7676.646696564059,Debit,,London,2023-03-22,2024-02-24,Tablet,Edge,1,2,1,96747.40084271257,463,11218.992714021437,Pending
11142,20,,,-155.00467372583836,37856.25122342838,Debit,USA,Dallas,2023-06-22,2024-04-11,Mobile,Chrome,1,2,1,109928.86899922612,539,3945.601562106643,Rejected
11143,19,test@company.com,,4741.283249257948,38447.17490896116,Credit,UK,London,2021-01-27,2024-03-03,Tablet,Safari,1,1,1,115259.53854214372,512,36491.4156447615,Approved
11144,19,user@gmail.com,,5806.369606465417,43631.170611507216,Credit,UK,London,2023-03-12,2023-02-26,Tablet,Firefox,0,4,0,114499.64401553306,448,24898.72941823225,Pending
11145,68,user@gmail.com,1234567890,156.03749425711896,356.73074342475775,Credit,,London,2022-03-04,2023-11-18,Tablet,Edge,0,3,0,141710.4071555909,883,39813.85054792253,Approved
11146,61,,1234567890,7072.856908738624,27661.048422945343,Credit,USA,Mumbai,2020-08-07,2024-06-25,Tablet,Edge,1,5,1,50838.64340890671,402,33197.21198402785,Rejected
11147,63,invalid_email,invalid_phone,1919.148250902926,9927.027151502403,Credit,India,Dallas,2022-04-18,2024-05-09,Desktop,Edge,1,1,1,55120.23310006486,482,36490.2469957745,Approved
11148,23,,1234567890,6694.615264583594,16385.033790110214,Debit,UK,NY,2020-06-08,2023-09-23,Tablet,Edge,1,1,0,32246.138840279586,804,15368.029064794991,Rejected
11149,34,test@company.com,invalid_phone,9809.91997037008,39032.73637961188,Credit,India,Mumbai,2023-01-04,2023-08-15,Desktop,Safari,0,7,1,97036.2264660434,824,13163.791284161818,Pending
11150,75,test@company.com,,6756.611635565437,8793.716270436304,Debit,India,NY,2021-09-02,2023-02-23,Desktop,Safari,0,5,0,71374.11599292251,679,30043.744604763062,Pending
11151,49,test@company.com,invalid_phone,8773.527055697888,31555.429279635573,Debit,UK,Dallas,2021-09-30,2024-08-31,Mobile,Safari,1,2,1,84505.85448680917,323,10004.107019904219,Pending
11152,64,test@company.com,invalid_phone,9456.084320802207,32382.875752403503,Credit,,Dallas,2022-11-21,2023-01-04,Mobile,Safari,0,4,0,42076.789502838175,432,40770.60578160106,Approved
11153,76,test@company.com,,4610.886007699313,47658.78966001733,Credit,UK,Dallas,2022-02-15,2024-03-14,Tablet,Firefox,0,2,1,104377.8325742798,349,26146.008448711927,Approved
11154,31,invalid_email,invalid_phone,6874.412283906921,38533.20735497579,Debit,USA,London,2020-11-29,2023-11-06,Mobile,Chrome,0,1,1,100472.51688312866,325,11349.49661738805,Approved
11155,17,user@gmail.com,1234567890,8445.677162336338,39985.39250483837,Credit,USA,Mumbai,2022-06-10,2024-08-25,Tablet,Safari,0,2,1,54421.97550116254,310,31258.411616495425,Rejected
11156,46,,1234567890,3244.3935851810543,26111.638199912566,Debit,UK,Dallas,2022-07-28,2023-03-30,Mobile,Chrome,1,0,0,80504.16975538962,401,47251.78675418089,Pending
11157,27,,1234567890,2244.6718238841463,8525.821165280904,Credit,India,NY,2020-12-17,2023-11-16,Tablet,Edge,1,6,1,136259.12195394636,310,4104.736329538705,Approved
11158,28,test@company.com,1234567890,9439.285014172556,20703.73165163593,Credit,USA,London,2023-09-24,2024-01-10,Mobile,Firefox,1,5,1,120554.87446235382,411,5467.260365675147,Rejected
11159,25,,invalid_phone,7126.186753872588,27023.96824910284,Debit,USA,London,2022-07-14,2024-08-26,Mobile,Firefox,1,4,1,49502.70397923312,466,42191.957343167,Approved
11160,70,test@company.com,invalid_phone,1806.6624004461764,33599.38183739933,Debit,UK,Mumbai,2023-11-24,2024-05-15,Desktop,Chrome,0,5,1,134251.13082494843,706,5479.688728343679,Rejected
11161,43,invalid_email,,4215.375623099191,29993.164703428287,Credit,UK,Mumbai,2021-01-30,2024-10-23,Mobile,Chrome,1,7,1,28750.68654480057,344,1968.76846764939,Pending
11162,23,invalid_email,invalid_phone,7862.743580146998,19092.86927477942,Credit,,Mumbai,2023-05-10,2023-08-22,Mobile,Chrome,1,2,1,73810.71358720359,658,17396.529052323644,Approved
11163,39,user@gmail.com,invalid_phone,5244.1614046436425,12530.968456787912,Credit,UK,London,2021-06-13,2023-12-03,Tablet,Firefox,1,2,0,30415.369579861486,853,23335.29424607988,Pending
11164,56,invalid_email,invalid_phone,6324.497030741835,7579.773003387838,Debit,UK,Dallas,2023-01-21,2024-07-24,Desktop,Safari,1,4,0,140147.8452442435,584,28472.221834534488,Approved
11165,23,invalid_email,,7414.56612147305,34386.114699885584,Credit,USA,NY,2020-12-23,2023-07-04,Tablet,Firefox,1,4,1,25291.317436605634,699,25365.01162821249,Rejected
11166,54,user@gmail.com,1234567890,6031.096482494297,31915.33238993673,Credit,USA,Dallas,2023-11-20,2024-03-13,Mobile,Safari,0,0,1,39661.23849402856,750,45659.22813290567,Pending
11167,39,,invalid_phone,5170.832880183056,34055.99575364814,Credit,USA,NY,2022-04-07,2024-07-09,Tablet,Edge,1,3,0,138955.19269875163,743,38433.40501958187,Approved
11168,19,test@company.com,,7370.949986071621,17998.90009294254,Credit,India,Dallas,2020-02-29,2023-06-29,Desktop,Safari,0,8,0,95680.4938370818,687,49190.51279308554,Approved
11169,25,test@company.com,,7139.4118720381075,12382.798951107996,Debit,USA,Mumbai,2021-04-21,2023-03-17,Tablet,Chrome,0,7,1,123374.43676251457,655,23822.771161266115,Pending
11170,73,,,6113.660201923379,37745.787762727196,Debit,USA,NY,2021-09-03,2024-10-17,Mobile,Safari,0,2,0,22132.878834033363,724,4216.480491958946,Rejected
11171,52,user@gmail.com,1234567890,3277.788840510261,38456.017147822036,Debit,UK,London,2020-01-01,2024-09-04,Tablet,Safari,0,4,1,74482.35917219124,305,47776.53214714373,Pending
11172,19,,invalid_phone,3761.026968102852,22236.435072308872,Credit,,NY,2020-11-06,2023-09-29,Mobile,Firefox,0,4,1,147980.5319356565,853,205.6580794548679,Approved
11173,62,invalid_email,,9689.604763283023,30207.108323133532,Credit,USA,London,2020-06-16,2023-02-24,Desktop,Chrome,0,6,0,95376.47858392027,740,38804.80069195242,Pending
11174,32,user@gmail.com,1234567890,680.0522890610212,18049.502875818802,Credit,,Dallas,2020-07-10,2024-12-01,Desktop,Edge,1,7,1,130458.76251798944,655,1564.101538583973,Pending
11175,51,user@gmail.com,,2319.301631154771,34799.30720611014,Debit,USA,Mumbai,2022-11-23,2023-03-18,Tablet,Safari,0,8,1,145262.73199659423,887,38060.709532581925,Rejected
11176,74,user@gmail.com,,4670.218471645525,41621.801429041436,Debit,USA,NY,2022-11-23,2023-10-23,Desktop,Edge,1,6,1,109055.26617291286,853,46896.94699240271,Rejected
11177,62,test@company.com,,8285.661704509752,34099.89714411812,Debit,,London,2023-12-11,2023-08-07,Tablet,Chrome,0,1,1,62591.9600201135,567,19463.01486655234,Pending
11178,42,,,1218.5944691621426,25141.713969203964,Debit,UK,Dallas,2021-12-08,2023-10-04,Mobile,Safari,0,7,0,60118.9014552474,516,12048.242560985884,Rejected
11179,54,user@gmail.com,,2408.023490308404,22391.555934110886,Credit,USA,Mumbai,2023-03-27,2024-07-31,Tablet,Firefox,0,7,0,29266.063023940835,363,11313.957625591542,Rejected
11180,59,user@gmail.com,1234567890,190.88128685000925,31758.30219976296,Debit,,Mumbai,2020-12-31,2024-10-09,Mobile,Edge,1,1,0,75610.37326079293,741,24585.882207510167,Approved
11181,76,user@gmail.com,invalid_phone,6912.845293533594,33670.35547166784,Debit,USA,Mumbai,2023-09-25,2024-12-11,Desktop,Firefox,0,5,1,139000.62403084448,840,8544.351787839578,Rejected
11182,72,,invalid_phone,2001.1990724939692,27495.20161975149,Credit,India,Dallas,2022-05-07,2023-09-23,Mobile,Edge,0,9,0,82148.1154572175,574,33646.1815329856,Pending
11183,70,test@company.com,invalid_phone,3581.08488204498,30872.056030477142,Debit,India,Dallas,2023-09-20,2023-02-12,Mobile,Chrome,1,0,0,138429.3383164815,769,18417.617874418745,Pending
11184,54,invalid_email,invalid_phone,4158.865193811513,3926.022807221144,Credit,India,Dallas,2020-11-22,2023-12-27,Mobile,Safari,0,6,0,126228.45131967106,515,16155.474620162951,Approved
11185,54,test@company.com,1234567890,8858.796323867784,47540.041323258665,Credit,India,Mumbai,2020-04-23,2023-08-16,Mobile,Edge,0,9,1,147944.32472769305,865,23064.278812822853,Approved
11186,47,user@gmail.com,1234567890,3818.9680484779865,39329.42625033374,Credit,UK,NY,2022-03-07,2023-08-15,Mobile,Firefox,0,1,1,143200.3866459682,891,27129.375121987592,Approved
11187,20,test@company.com,1234567890,1024.862709110115,18070.321355045973,Credit,India,London,2022-07-07,2023-03-04,Tablet,Edge,1,4,1,111842.82497688866,493,7096.51311293979,Pending
11188,33,test@company.com,,5005.306852571271,27703.44315863513,Credit,,Dallas,2023-12-12,2023-06-20,Mobile,Edge,0,6,1,133258.24729387672,312,35388.16818984217,Pending
11189,54,invalid_email,,9611.05894381061,1413.551036957489,Debit,USA,NY,2023-03-12,2023-11-03,Mobile,Edge,0,9,1,117250.10121220883,521,44147.35499526631,Rejected
11190,73,,,5880.699231033515,1102.6185139520799,Debit,,London,2021-08-31,2024-07-21,Mobile,Edge,1,8,0,111441.28690348832,695,13899.345810059089,Approved
11191,73,,invalid_phone,9825.565814836013,11790.715090710099,Credit,India,Mumbai,2020-11-04,2024-11-13,Mobile,Edge,1,0,0,113022.74512671429,569,9019.54509147424,Rejected
11192,62,test@company.com,,8331.626743858136,34174.78376059579,Debit,UK,NY,2021-02-04,2023-02-03,Mobile,Edge,0,8,0,113735.67779653506,597,38025.27118595318,Rejected
11193,55,test@company.com,invalid_phone,-122.35955975916556,42459.535137800594,Credit,India,Mumbai,2023-09-05,2024-10-03,Mobile,Firefox,0,4,1,69324.4715420013,731,9177.086188282474,Pending
11194,27,,,6413.195751458939,27518.479878972266,Debit,India,London,2020-07-30,2023-05-10,Desktop,Edge,0,5,0,75063.11408683594,707,2062.758018147831,Rejected
11195,59,,invalid_phone,2511.052214357778,26138.769718699972,Debit,UK,Dallas,2020-11-12,2024-01-29,Tablet,Edge,0,7,0,58229.250692495756,364,30962.161019138945,Approved
11196,67,invalid_email,,5375.9769842696005,19517.786223364765,Debit,UK,Mumbai,2020-07-03,2023-05-31,Mobile,Edge,1,1,1,39273.87483727283,337,11987.570815267512,Approved
11197,56,user@gmail.com,,2433.124504777879,7241.495753859081,Debit,UK,NY,2023-05-13,2024-10-16,Tablet,Safari,1,6,1,79597.64204344501,327,8590.520446427985,Pending
11198,77,test@company.com,1234567890,3163.139374355549,5036.059167655963,Debit,UK,Dallas,2023-10-19,2024-09-21,Desktop,Chrome,1,3,1,136993.40760539676,588,49080.13708572531,Pending
11199,41,,,9193.271473418883,37794.667822269264,Debit,UK,NY,2023-05-24,2024-12-16,Desktop,Chrome,0,8,1,104664.41186031775,536,14593.249169986384,Pending
11200,52,test@company.com,,1669.7534413629055,46302.68111612536,Debit,UK,London,2020-09-02,2024-01-19,Mobile,Chrome,1,5,0,27303.446763354455,425,45172.16451077678,Approved
11201,74,test@company.com,1234567890,8678.14573927122,22372.44403569993,Credit,USA,London,2020-08-26,2023-01-17,Tablet,Firefox,1,6,1,125455.99279340477,683,8910.938294430214,Pending
11202,21,,invalid_phone,-180.19301525978352,32631.728594497552,Credit,India,Dallas,2023-11-15,2024-08-16,Mobile,Firefox,0,5,1,141602.19853827503,625,40948.856603121756,Approved
11203,19,invalid_email,1234567890,454.2036528813079,45637.340194928,Credit,India,NY,2021-06-03,2023-01-14,Desktop,Firefox,0,7,1,127824.91719828018,384,25100.943652424103,Rejected
11204,59,test@company.com,1234567890,8474.087934534768,3595.795279641371,Debit,UK,NY,2020-10-03,2023-03-22,Desktop,Edge,0,5,0,114580.3838402471,545,3929.738455799764,Pending
11205,72,invalid_email,invalid_phone,6120.838324546551,38294.55410907052,Debit,,NY,2022-10-02,2023-07-26,Tablet,Chrome,0,6,0,39515.65145573179,687,36680.26468217862,Pending
11206,45,,,7345.9794494152775,30457.661103154333,Credit,UK,NY,2020-07-20,2023-07-23,Mobile,Edge,0,7,0,65369.98599283645,565,44603.668586739,Pending
11207,37,user@gmail.com,invalid_phone,1698.8855436294698,29530.49612032293,Credit,USA,London,2020-08-01,2024-01-14,Tablet,Safari,0,0,0,93487.29548524394,504,8150.849516776077,Approved
11208,56,user@gmail.com,,5139.376283696087,13919.56185256006,Debit,,NY,2021-08-28,2024-06-27,Tablet,Chrome,1,9,0,29991.90131919064,527,36279.512116808764,Rejected
11209,24,test@company.com,,7240.8018474987,33878.56109366152,Credit,USA,London,2021-04-22,2023-01-23,Desktop,Safari,0,3,1,33815.127837652035,539,22252.625953656192,Pending
11210,46,,invalid_phone,6086.798438607756,39534.6854958596,Credit,,NY,2021-05-22,2024-09-05,Tablet,Safari,0,5,1,141453.00986144948,372,37693.522662835916,Rejected
11211,67,invalid_email,1234567890,4452.8370523577,4755.766412128555,Credit,,NY,2023-01-03,2023-06-11,Desktop,Edge,1,0,1,111349.85512587788,687,35696.397409265286,Pending
11212,44,test@company.com,invalid_phone,9577.729757596006,26209.592980030175,Credit,UK,Mumbai,2021-10-30,2024-09-01,Mobile,Chrome,1,3,0,55761.31598666582,677,1330.0115231502707,Approved
11213,53,,,6599.652001261175,4164.5242303578925,Debit,USA,Mumbai,2021-10-26,2023-05-24,Tablet,Safari,1,5,1,62556.84026897521,511,8936.051798357757,Rejected
11214,45,,invalid_phone,9031.383402532998,43501.27498417987,Credit,,NY,2020-05-21,2023-04-14,Tablet,Chrome,1,6,0,69975.80955642203,470,23551.36214661372,Rejected
11215,16,invalid_email,invalid_phone,7162.590371523653,24889.472855473712,Credit,USA,London,2020-11-17,2024-01-17,Mobile,Safari,1,5,0,29759.2680352332,451,46679.70859560401,Pending
11216,26,test@company.com,,7222.367050275673,40206.25015229863,Credit,UK,NY,2021-04-05,2024-03-30,Tablet,Safari,0,3,1,116093.00983287566,403,17103.672837740076,Rejected
11217,53,,1234567890,340.19183245563306,17772.367520976928,Credit,UK,Mumbai,2021-12-07,2024-02-21,Mobile,Edge,0,6,1,42988.42157185673,521,31443.673514009097,Approved
11218,27,,invalid_phone,3274.3785294664076,5378.989567632596,Debit,UK,NY,2021-10-31,2023-11-20,Desktop,Chrome,1,9,1,124665.60322669231,581,604.1872757214406,Rejected
11219,60,,,8512.878770556414,1116.4645236712854,Credit,UK,Mumbai,2023-03-15,2023-06-20,Desktop,Edge,1,1,1,129963.41587100136,687,35556.3460773472,Rejected
11220,41,invalid_email,,1942.3405525619373,13356.990659391151,Credit,India,NY,2020-02-23,2024-07-29,Tablet,Edge,1,5,0,102996.44306557033,671,30153.41313764023,Rejected
11221,31,test@company.com,invalid_phone,712.811594642895,11455.918718568006,Credit,,Dallas,2023-10-11,2024-08-05,Desktop,Edge,1,4,0,120081.1426418587,428,35769.737330788295,Rejected
11222,74,test@company.com,1234567890,2924.1135947073312,27577.950675018055,Credit,India,NY,2020-10-03,2023-10-01,Desktop,Edge,0,1,0,42338.571669185636,703,45233.030651247245,Pending
11223,78,test@company.com,invalid_phone,1814.5977913724464,108.68074124907503,Credit,UK,London,2021-02-03,2024-03-27,Mobile,Edge,1,8,1,94872.06774718278,519,7324.9466558905015,Pending
11224,49,test@company.com,1234567890,9215.52604532813,25549.097759257842,Debit,,Mumbai,2021-10-29,2023-05-05,Desktop,Safari,1,6,0,107983.91087799707,472,13079.479800403355,Rejected
11225,44,user@gmail.com,1234567890,8613.649741022376,18980.35884261216,Credit,,Dallas,2021-05-30,2024-01-18,Desktop,Chrome,0,2,1,106002.87551105612,771,49789.0446084071,Rejected
11226,77,user@gmail.com,1234567890,4746.673917970494,28433.23576563655,Credit,USA,Mumbai,2023-08-27,2023-11-13,Desktop,Chrome,0,6,0,35247.6840936135,752,7814.197925481348,Approved
11227,42,test@company.com,1234567890,144.1106820806142,34823.2939356686,Debit,UK,Mumbai,2023-07-18,2023-04-17,Mobile,Edge,0,5,1,64769.72012240496,801,36031.35032630131,Pending
11228,74,invalid_email,invalid_phone,7002.904633978141,31338.68919907179,Credit,India,London,2021-07-29,2024-10-21,Tablet,Chrome,1,6,0,62254.87779270375,351,36253.79552554509,Pending
11229,51,user@gmail.com,,6045.823179030778,49216.862838041685,Debit,USA,NY,2020-04-21,2024-04-07,Mobile,Safari,1,3,1,94428.4934375981,393,34149.68731177847,Pending
11230,36,,,9690.824042649207,6051.532537720424,Credit,,London,2020-08-26,2024-03-05,Tablet,Edge,0,9,1,119480.82675280792,875,11372.029465728883,Rejected
11231,34,user@gmail.com,,5369.009022838958,20916.587455418703,Debit,India,NY,2023-03-13,2024-12-04,Tablet,Firefox,1,7,0,94176.74760212778,320,10756.703160693538,Pending
11232,78,,,3032.134095730549,20666.36756880887,Debit,UK,Dallas,2023-10-29,2023-12-03,Desktop,Firefox,1,7,1,118127.56702471506,405,33317.0534017394,Approved
11233,31,test@company.com,,4949.727782574835,20269.71338884895,Credit,India,London,2022-11-09,2024-05-10,Desktop,Safari,0,6,0,32865.787570871056,499,9312.509222960802,Approved
11234,26,user@gmail.com,,9782.26455974742,32853.717994176084,Debit,India,London,2023-08-05,2023-12-28,Mobile,Safari,0,6,1,134158.02981274604,651,33078.16658702687,Approved
11235,36,invalid_email,invalid_phone,6811.805541596821,23981.231087882847,Credit,India,Mumbai,2020-07-15,2024-03-07,Mobile,Firefox,0,9,0,89760.21901735375,580,24626.414101265902,Approved
11236,31,user@gmail.com,1234567890,6555.749448234037,25389.06055046112,Debit,USA,London,2021-01-16,2024-11-05,Mobile,Edge,1,7,1,24874.825860732475,581,19331.443382469206,Approved
11237,24,user@gmail.com,,2027.1566921217964,21050.155599485,Debit,,NY,2020-06-12,2024-06-03,Desktop,Safari,0,0,0,103617.69039291542,838,15011.617468897288,Pending
11238,79,user@gmail.com,invalid_phone,7307.826434386486,49576.67251194669,Credit,India,London,2021-08-28,2024-02-10,Tablet,Firefox,1,5,0,87255.13435719981,544,47378.846666155834,Rejected
11239,36,test@company.com,,7377.854209453603,46305.62878977115,Debit,,London,2023-06-26,2024-01-12,Mobile,Edge,1,1,0,48648.04395031344,874,25404.68288713938,Rejected
11240,64,invalid_email,,2831.534329647006,14693.933657582918,Credit,USA,Dallas,2022-12-27,2023-06-01,Tablet,Safari,1,0,0,119375.30961947612,728,28062.5981255481,Rejected
11241,28,user@gmail.com,1234567890,4578.995240102488,4691.290163100027,Debit,UK,NY,2022-05-04,2023-11-18,Desktop,Chrome,0,9,1,141363.8726570374,337,47462.80423433927,Rejected
